trial,features,formula,f1_class0,f1_class1,f1_class2,f1_macro
0,subscription_type;age,(freq(subscription_type) * age),0.6416347381864623,0.02868617326448652,0.3551064597618188,0.34180912373758926
1,age,age,0.6445401570813276,0.0,0.35757792905768543,0.3340393620463377
2,gender;age,(freq(gender) / age),0.6386856629444231,0.03745743473325766,0.35757792905768543,0.3445736755784554
3,age;tenure,sqrt(age),0.6445401570813276,0.0,0.35757792905768543,0.3340393620463377
4,age;contract_length;is_older_group;after_interaction,((sqrt(age) + is_older_group) - after_interaction),0.6210120369288302,0.05921052631578947,0.09984717269485481,0.2600232453131582
5,gender;age,(freq(gender) + age),0.6386856629444231,0.03745743473325766,0.35757792905768543,0.3445736755784554
6,age;frequent,(age / frequent),0.6236074899265228,0.06878306878306878,0.12003968253968254,0.2708100804164247
7,contract_ratio;age;payment_interval,log((contract_ratio / age)),0.636482254697286,0.03211009174311927,0.36716621253405995,0.34525285299148845
8,age;payment_interval;short_tenure_high_interval,(sqrt(age) / short_tenure_high_interval),0.6320874065554917,0.02534562211981567,0.10872974385781495,0.2553875908443741
9,age;new_inactive;older_low_contract;after_interaction,(((age - new_inactive))^2 + after_interaction),0.6293425975414217,0.13997181775481446,0.34566093006224824,0.3716584484528282
10,subscription_type;age,(freq(subscription_type) - age),0.6416347381864623,0.02868617326448652,0.3551064597618188,0.34180912373758926
11,age;short_tenure_high_interval;after_interaction;is_high_payment_interval,(((age - short_tenure_high_interval))^2 + is_high_payment_interval),0.6334310850439883,0.044717719396310786,0.4284030642309959,0.36885062289043163
12,age;payment_interval,log(age),0.6445401570813276,0.0,0.35757792905768543,0.3340393620463377
13,age,age,0.6445401570813276,0.0,0.35757792905768543,0.3340393620463377
14,after_interaction;payment_interval;age,((after_interaction)^2)^2,0.633303808680248,0.0,0.0,0.21110126956008268
15,age;vip_low_interaction,(age + vip_low_interaction),0.6435829883327061,0.0,0.344141488577745,0.3292414923034837
16,is_older_group;age;contract_length;freq_per_tenure,(sqrt((is_older_group * age)) + freq_per_tenure),0.6167765283701693,0.1270772238514174,0.2631784459195627,0.33567739938038316
17,age;interaction_rate;after_interaction;freq_per_tenure,(sqrt((age * interaction_rate)) + freq_per_tenure),0.6201192069091351,0.0737618545837724,0.17707865168539325,0.29031990439276695
18,subscription_type;age,(freq(subscription_type) - age),0.6416347381864623,0.02868617326448652,0.3551064597618188,0.34180912373758926
19,age;payment_freq_alignment;payment_interval;older_and_member,(((age - payment_freq_alignment) - payment_interval) / older_and_member),0.6338948092127878,0.05025125628140704,0.08433734939759036,0.2561611382972617
20,age;older_low_contract;contract_length;is_low_frequency,log(((age * older_low_contract) * contract_length)),0.6369656833232992,0.0,0.26134453781512607,0.2994367403794751
21,payment_interval;is_long_contract;age;interaction_per_freq,(sqrt((payment_interval * is_long_contract)) + interaction_per_freq),0.6242774566473989,0.06077348066298342,0.27096273291925466,0.31867122340987897
22,age;payment_per_freq;vip_low_interaction,sqrt((age * payment_per_freq)),0.6139318126073093,0.06707946336429309,0.18206039076376554,0.28769055557845596
23,age;older_low_contract;vip_low_interaction;frequent,(sqrt((age * older_low_contract)) + frequent),0.6352579997638446,0.031496062992125984,0.1888412017167382,0.2851984214909029
24,age;vip_inactive;usage_cluster;contract_ratio,sqrt(sqrt((age - vip_inactive))),0.6444191631904942,0.0,0.35400144196106703,0.3328068683838537
25,age;older_and_member;frequent,((age * older_and_member))^2,0.6381647549530761,0.0,0.17526777020447906,0.27114417505251837
26,gender;age,(freq(gender) + age),0.6386856629444231,0.03745743473325766,0.35757792905768543,0.3445736755784554
27,age;is_high_interaction;renewal_pressure;subscription_code,(sqrt((age + is_high_interaction)))^2,0.6442234123947972,0.0,0.3594794231445656,0.3345676118464542
28,age;interaction_rate;is_high_payment_interval,(log(age) - is_high_payment_interval),0.6301369863013698,0.05561613958560523,0.4159713945172825,0.36724150680141915
29,gender;age,(freq(gender) / age),0.6386856629444231,0.03745743473325766,0.35757792905768543,0.3445736755784554
30,age;is_high_payment_interval;vip_inactive;usage_cluster,(((age - is_high_payment_interval) * vip_inactive) * usage_cluster),0.6301492872376249,0.016499705362404242,0.024165707710011506,0.22360490010334685
31,age;contract_ratio,(age / contract_ratio),0.6322987901104682,0.0596529284164859,0.35359116022099446,0.34851429291598285
32,age;vip_low_interaction,(age / vip_low_interaction),0.6338251986379114,0.03211009174311927,0.0670391061452514,0.24432479884209404
33,age,age,0.6445401570813276,0.0,0.35757792905768543,0.3340393620463377
34,age;payment_interval;subscription_code;vip_inactive,(((age)^2 / subscription_code) + vip_inactive),0.6282257068773923,0.10866222450025628,0.24411508282476024,0.3270010047341363
35,age;tenure;contract_ratio;vip_inactive,(((age)^2 / contract_ratio) + vip_inactive),0.6310578426263679,0.06734366648850881,0.3360743653914909,0.34482529150212254
36,subscription_type;age,(freq(subscription_type) * age),0.6416347381864623,0.02868617326448652,0.3551064597618188,0.34180912373758926
37,age;renewal_pressure;is_older_group;tenure,(((age)^2 / is_older_group) + tenure),0.6328980345600844,0.12542871141597256,0.34166054371785454,0.36666242989797054
38,age;short_tenure_high_interval;frequent;new_inactive,(((age)^2 / frequent) + new_inactive),0.6215624239474324,0.12103746397694524,0.15362035225048923,0.29874008005828895
39,age;older_and_member;contract_length,((age)^2 / contract_length),0.6497167334530883,0.0,0.44779582366589327,0.36583751903966055
40,gender;age,(freq(gender) - age),0.6386856629444231,0.03745743473325766,0.35757792905768543,0.3445736755784554
41,age;usage_cluster;subscription_code;is_long_contract,(((age)^2 / subscription_code) + is_long_contract),0.644008124576845,0.035287421741605006,0.4066208619612742,0.36197213609324147
42,age;payment_per_freq;freq_per_tenure;older_and_member,(((age)^2 / freq_per_tenure) + older_and_member),0.6267281105990783,0.040978941377347755,0.08809648662821185,0.25193451286821267
43,age;gender_age_group;interaction_per_freq;older_low_contract,(((age)^2 / interaction_per_freq) + older_low_contract),0.6297047554654045,0.051310652537646405,0.014311270125223614,0.2317755593760915
44,age;is_high_interaction;vip_low_interaction;contract_ratio,(((age)^2 / vip_low_interaction) + contract_ratio),0.6394992675456119,0.04484304932735426,0.39003605375286793,0.3581261235419447
45,age;short_tenure_high_interval;vip_low_interaction;frequent,(((age)^2 + vip_low_interaction) + frequent),0.63223249669749,0.12310698583292623,0.34763476347634764,0.36765808200225464
46,age;older_low_contract;vip_inactive;usage_cluster,((sqrt(age) + vip_inactive) + usage_cluster),0.6345609065155807,0.08037578288100208,0.3208114199849737,0.3452493697938522
47,age;older_low_contract;subscription_code,((age)^2 + subscription_code),0.6416347381864623,0.02868617326448652,0.3551064597618188,0.34180912373758926
48,age;usage_cluster;is_low_frequency;is_high_interaction,(log((age - usage_cluster)) * is_high_interaction),0.6317382698800792,0.027586206896551724,0.14689826302729528,0.2687409132679754
49,age;contract_ratio;renewal_pressure;frequent,(((age)^2 + renewal_pressure) / frequent),0.6220679751077071,0.06944444444444445,0.14650283553875237,0.27933841836363466
50,subscription_type;age,(freq(subscription_type) / age),0.6416347381864623,0.02868617326448652,0.3551064597618188,0.34180912373758926
51,age;older_and_member;vip_inactive;payment_interval,(((age)^2)^2 + payment_interval),0.6275939427930455,0.1470311027332705,0.40323624595469254,0.3926204304936695
52,age;after_interaction;is_low_frequency;renewal_pressure,(((age)^2)^2 + renewal_pressure),0.634529451591063,0.09338122113904566,0.3840531561461794,0.37065460962542934
53,age;after_interaction;freq_per_tenure;older_low_contract,(((age)^2)^2 + older_low_contract),0.6456610213995011,0.0,0.4028683181225554,0.3495097798406855
54,age;freq_per_tenure;older_low_contract,(log(age) + older_low_contract),0.6462916611777104,0.0,0.4059469941822883,0.3507462184533329
55,age;subscription_code;renewal_pressure;is_older_group,log((sqrt(age))^2),0.6445401570813276,0.0,0.35757792905768543,0.3340393620463377
56,age;frequent;older_low_contract;subscription_code,(log((age + frequent)) - subscription_code),0.6286399041342121,0.07150368033648791,0.16499761564139245,0.28838040003736415
57,age;is_long_contract;interaction_per_freq;interaction_rate,(((age)^2)^2)^2,0.6445401570813276,0.0,0.35757792905768543,0.3340393620463377
58,age;is_high_interaction;older_low_contract,((age - is_high_interaction))^2,0.6447136008074691,0.0,0.3530264588619065,0.33258001988979186
59,age;vip_low_interaction;payment_per_freq;subscription_code,sqrt(((age)^2 + payment_per_freq)),0.6349373764007911,0.10728744939271255,0.3564498742364355,0.3662249000099797
60,age;freq_per_tenure;gender_age_group;usage_cluster,(((age * freq_per_tenure) - gender_age_group) + usage_cluster),0.6306428008555668,0.027602070155261643,0.027874564459930314,0.2287064784902529
61,age;payment_interval;after_interaction;is_older_group,(((age)^2 / after_interaction) + is_older_group),0.6248375280633345,0.09768637532133675,0.09607438016528926,0.2728660945166535
62,age;vip_low_interaction;subscription_code;is_long_contract,(((age)^2 / subscription_code) + is_long_contract),0.644008124576845,0.035287421741605006,0.4066208619612742,0.36197213609324147
63,age;contract_length;vip_inactive;short_tenure_high_interval,(((age)^2 / vip_inactive) - short_tenure_high_interval),0.6300095419847328,0.027649769585253458,0.20323741007194246,0.2869655738806429
64,contract_ratio;is_high_interaction;payment_interval;age,(((contract_ratio - is_high_interaction) * payment_interval) + age),0.6423804226918799,0.06633499170812604,0.4439126533054143,0.38420935590180677
65,age,age,0.6445401570813276,0.0,0.35757792905768543,0.3340393620463377
66,age;interaction_per_freq;payment_interval;contract_ratio,(((age)^2)^2 + contract_ratio),0.6422328728502961,0.07032498668087374,0.43284909576045066,0.38180231843054013
67,subscription_type;age,(freq(subscription_type) * age),0.6416347381864623,0.02868617326448652,0.3551064597618188,0.34180912373758926
68,age;is_high_interaction;contract_length;is_low_frequency,(sqrt((age * is_high_interaction)) + is_low_frequency),0.6308646308646308,0.04658901830282862,0.13039117352056168,0.26928160756267366
69,age;usage_cluster;frequent;contract_length,((log(age) / frequent) + contract_length),0.6412509692426984,0.017615971814445096,0.3630726834309335,0.34064654149602563
70,age;tenure;subscription_code;freq_per_tenure,(sqrt((age / tenure)) / freq_per_tenure),0.6311795558531413,0.012865497076023392,0.004781829049611476,0.2162756273262587
71,age;interaction_per_freq;vip_inactive;contract_length,(((age)^2 + vip_inactive) + contract_length),0.6300127532946012,0.08944357774310972,0.4262782401902497,0.3819115237426535
72,age;after_interaction;vip_inactive;tenure,sqrt(((age)^2 + vip_inactive)),0.6420918367346938,0.02662037037037037,0.3559077809798271,0.34153999602829704
73,age;interaction_per_freq;usage_cluster;is_older_group,sqrt(((age)^2 + usage_cluster)),0.6369845022327292,0.10515569167942827,0.3514976542764345,0.36454594939619733
74,age;payment_interval;usage_cluster;freq_per_tenure,sqrt(((age + payment_interval) + usage_cluster)),0.6330561330561331,0.0,0.35396453663432587,0.32900688989681964
75,age;payment_interval;vip_low_interaction;is_long_contract,log(((age)^2)^2),0.6445401570813276,0.0,0.35757792905768543,0.3340393620463377
76,age;new_inactive;is_high_payment_interval;is_low_frequency,sqrt(((age * new_inactive) / is_high_payment_interval)),0.6333072713057076,0.0023894862604540022,0.0337798485730926,0.22315886871308474
77,age;interaction_rate;older_and_member,((age - interaction_rate) - older_and_member),0.6333637667927482,0.11065989847715736,0.3420760990025859,0.36203325475749715
78,gender;age,(freq(gender) + age),0.6386856629444231,0.03745743473325766,0.35757792905768543,0.3445736755784554
79,contract_length;age;older_and_member,((contract_length - age) - older_and_member),0.6504688832054561,0.0265282583621684,0.4563269876819709,0.37777470974986516
80,age;vip_low_interaction;older_and_member,((age - vip_low_interaction) - older_and_member),0.6435132754498553,0.0,0.34404674945215485,0.3291866749673367
81,age;usage_cluster,(age - usage_cluster),0.6439744712801903,0.0,0.340014847809948,0.32799643969671277
82,age;subscription_code;new_inactive;interaction_per_freq,((sqrt(age) - new_inactive) + interaction_per_freq),0.6140831052500622,0.07747933884297521,0.1881856540084388,0.2932493660338254
83,age;renewal_pressure;older_low_contract;short_tenure_high_interval,(sqrt((age)^2))^2,0.6445401570813276,0.0,0.35757792905768543,0.3340393620463377
84,age;is_long_contract;is_older_group;older_low_contract,(((age - is_long_contract) * is_older_group) + older_low_contract),0.6459452545408033,0.0,0.37181723055458665,0.3392541616984633
85,age;usage_cluster;older_low_contract,((age)^2 / older_low_contract),0.6369656833232992,0.0,0.26134453781512607,0.2994367403794751
86,age;vip_inactive;is_low_frequency;older_and_member,(log((age)^2) * older_and_member),0.6381647549530761,0.0,0.17526777020447906,0.27114417505251837
87,age;renewal_pressure;after_interaction;vip_inactive,(((age * renewal_pressure) - after_interaction) + vip_inactive),0.6262870987280436,0.004770423375074538,0.24461028192371476,0.29188926800894427
88,age;older_low_contract;payment_interval;is_high_interaction,(((age / older_low_contract) / payment_interval) + is_high_interaction),0.6354499231405936,0.032073310423825885,0.19430172816440916,0.28727498724294287
89,gender;age,(freq(gender) * age),0.6386856629444231,0.03745743473325766,0.35757792905768543,0.3445736755784554
90,age;freq_per_tenure;is_older_group;older_low_contract,(((age)^2 + is_older_group) + older_low_contract),0.6456610213995011,0.0,0.4028683181225554,0.3495097798406855
91,age;is_high_interaction;payment_per_freq;contract_length,sqrt(((age)^2 + payment_per_freq)),0.6349373764007911,0.10728744939271255,0.3564498742364355,0.3662249000099797
92,age;renewal_pressure;vip_low_interaction;gender_age_group,sqrt(((age)^2 + vip_low_interaction)),0.6420447284345048,0.03211009174311927,0.35387387387387387,0.34267623135049935
93,age;is_high_payment_interval;vip_inactive;subscription_code,sqrt(((age)^2 + vip_inactive)),0.6420918367346938,0.02662037037037037,0.3559077809798271,0.34153999602829704
94,age;usage_cluster;payment_freq_alignment;payment_interval,sqrt(((age)^2)^2),0.6445401570813276,0.0,0.35757792905768543,0.3340393620463377
95,age;gender_age_group;is_low_frequency;is_high_payment_interval,(sqrt((age - gender_age_group)) + is_high_payment_interval),0.6339187705817783,0.05393505778756191,0.4025933930225378,0.36348240713062596
96,age;short_tenure_high_interval;older_low_contract;gender_age_group,(((age)^2 + older_low_contract) / gender_age_group),0.6465868736025253,0.009422850412249705,0.3996056523167926,0.35187179211052255
97,age;gender_age_group;contract_length;is_low_frequency,((log(age) / contract_length) - is_low_frequency),0.6472253680634201,0.027570361860999426,0.4588866911556937,0.37789414036003777
98,age;is_low_frequency;renewal_pressure;frequent,(((age + is_low_frequency))^2 + frequent),0.6322887742959143,0.12776412776412777,0.3481427530954115,0.36939855171848457
99,age;older_and_member;is_long_contract;after_interaction,(((age + older_and_member))^2 + after_interaction),0.6351953842119067,0.13163064833005894,0.3333333333333333,0.36671978862509963
100,age;usage_cluster;frequent,((age + usage_cluster))^2,0.6421668362156663,0.0,0.3509393831974477,0.33103540647103796
101,age;payment_freq_alignment;freq_per_tenure;is_older_group,(((age + payment_freq_alignment))^2 + is_older_group),0.6424844088074328,0.0,0.35714285714285715,0.3332090886500967
102,age;new_inactive;older_low_contract;tenure,(((age + new_inactive))^2 + tenure),0.6340825927861997,0.09240246406570841,0.34766763848396504,0.35805089844529103
103,age;tenure;contract_ratio;is_long_contract,(((age + tenure))^2 + is_long_contract),0.6402839863265842,0.05789186237028946,0.36394908840729273,0.3540416457013888
104,age;is_low_frequency;contract_ratio;gender_age_group,(((age + is_low_frequency))^2 + gender_age_group),0.6401668187149746,0.09614368726888536,0.3542116630669546,0.3635073896836049
105,age;payment_per_freq;subscription_code;payment_freq_alignment,(((age + payment_per_freq))^2 + payment_freq_alignment),0.6210033444816053,0.11379800853485064,0.3384057971014493,0.35773571670596843
106,age;new_inactive;interaction_per_freq;is_low_frequency,(((age + new_inactive))^2 + is_low_frequency),0.6411862456857983,0.03416856492027335,0.3515370705244123,0.3422972937101613
107,age;freq_per_tenure;renewal_pressure;older_and_member,(((age + freq_per_tenure))^2 + older_and_member),0.6345549738219896,0.0992835209825998,0.33454545454545453,0.35612798311668126
108,subscription_type;age,(freq(subscription_type) / age),0.6416347381864623,0.02868617326448652,0.3551064597618188,0.34180912373758926
109,age;vip_inactive;after_interaction;is_long_contract,(((age + vip_inactive))^2 + is_long_contract),0.6495294282904902,0.0035587188612099642,0.4538005086182537,0.36896288525665133
110,age;is_long_contract,(age + is_long_contract),0.6448184233835252,0.0,0.35514018691588783,0.333319536766471
111,age;older_low_contract;interaction_rate;is_older_group,(((age * older_low_contract))^2 + is_older_group),0.6369656833232992,0.0,0.26134453781512607,0.2994367403794751
112,age;is_high_interaction;older_and_member;interaction_per_freq,((sqrt(age) / older_and_member) + interaction_per_freq),0.6236917221693625,0.07305452620434093,0.13092330239374694,0.2758898502558168
113,interaction_rate;age;is_older_group;frequent,log(log((interaction_rate - age))),0.6304610834789622,0.13970932958274732,0.3499278499278499,0.3733660876631865
114,age;after_interaction;subscription_code;older_and_member,log(log((age - after_interaction))),0.6394017293760225,0.03557085484796328,0.16544297601566324,0.280138520079883
115,age;contract_length;contract_ratio;payment_freq_alignment,log(log((age - contract_length))),0.6501696832579186,0.0,0.4649875449764738,0.3717190760781308
116,age;vip_inactive;is_high_payment_interval;after_interaction,log(log((age - vip_inactive))),0.6444191631904942,0.0,0.35400144196106703,0.3328068683838537
117,age;freq_per_tenure;vip_inactive;tenure,(((age - freq_per_tenure))^2 * tenure),0.6184622800674862,0.057971014492753624,0.16674301420064133,0.28105876958696036
118,age;older_and_member;usage_cluster;freq_per_tenure,(sqrt((age + older_and_member)) + freq_per_tenure),0.6255679724917107,0.05970149253731343,0.23578595317725753,0.3070184727354272
119,age;after_interaction;older_and_member;frequent,(((age - after_interaction) * older_and_member))^2,0.6309148264984227,0.1062753036437247,0.06965174129353234,0.2689472904785599
120,age;freq_per_tenure;payment_per_freq;vip_inactive,(((age / freq_per_tenure) / payment_per_freq) + vip_inactive),0.6241979835013749,0.017421602787456445,0.08658922914466737,0.24273627181116622
121,age;usage_cluster;contract_ratio;interaction_per_freq,(((age)^2 - contract_ratio) + interaction_per_freq),0.6262569832402235,0.09679012345679013,0.3944286166508389,0.3724919077826175
122,age;new_inactive;older_low_contract;vip_low_interaction,(((age * new_inactive))^2 + vip_low_interaction),0.6331241595696997,0.007079646017699115,0.0336231884057971,0.224608997997732
123,age;gender_age_group;after_interaction;is_long_contract,log(((age)^2 / after_interaction)),0.6268410510192058,0.10451547437848807,0.08907741251325557,0.27347797930364987
124,age;tenure;older_and_member;vip_low_interaction,(log(log(age)) + vip_low_interaction),0.6416826003824092,0.03211009174311927,0.34773139745916515,0.3405080298615646
125,contract_ratio;age;tenure;after_interaction,(((contract_ratio)^2)^2 + after_interaction),0.6316907955903839,0.008318478906714201,0.388250319284802,0.3427531979273
126,age;tenure;payment_per_freq;gender_age_group,(sqrt((age - tenure)) - gender_age_group),0.6249394673123486,0.10295616717635066,0.16022620169651272,0.2960406120617373
127,age;contract_length;vip_inactive;is_long_contract,(((age + contract_length) - vip_inactive) / is_long_contract),0.650289425384724,0.0,0.4647418101054969,0.3716770784967403
128,interaction_per_freq;payment_per_freq;age;renewal_pressure,(((interaction_per_freq)^2 / age) + renewal_pressure),0.6358129391810031,0.011806375442739079,0.25375626043405675,0.30045852501926634
129,subscription_type;age,(freq(subscription_type) - age),0.6416347381864623,0.02868617326448652,0.3551064597618188,0.34180912373758926
130,age,age,0.6445401570813276,0.0,0.35757792905768543,0.3340393620463377
131,age;older_low_contract;usage_cluster;is_high_interaction,sqrt(((age)^2 + usage_cluster)),0.6369845022327292,0.10515569167942827,0.3514976542764345,0.36454594939619733
132,age;usage_cluster;gender_age_group;vip_low_interaction,sqrt(((age)^2 + gender_age_group)),0.6386856629444231,0.03745743473325766,0.35757792905768543,0.3445736755784554
133,age;contract_ratio;interaction_rate;vip_low_interaction,(((age)^2 + interaction_rate) + vip_low_interaction),0.6294594594594595,0.1553398058252427,0.3559870550161812,0.38026210676696115
134,age;interaction_per_freq;short_tenure_high_interval;subscription_code,(((age)^2 + short_tenure_high_interval) + subscription_code),0.6354261845712048,0.08071278825995808,0.3553153153153153,0.3571514293821594
135,age;vip_low_interaction;after_interaction;vip_inactive,(((age * vip_low_interaction))^2 + vip_inactive),0.63469803211943,0.03356481481481482,0.06426155580608793,0.24417480091344423
136,age;tenure;vip_low_interaction;frequent,(((age)^2 / vip_low_interaction) + frequent),0.6311830408023706,0.047058823529411764,0.06162464985994398,0.24662217139724216
137,age;vip_low_interaction;freq_per_tenure;is_older_group,((sqrt(age) + freq_per_tenure) + is_older_group),0.6208286110061705,0.1001031991744066,0.2385395537525355,0.31982378797770417
138,age;frequent;is_low_frequency;gender_age_group,(((age - frequent))^2 + gender_age_group),0.6243781094527363,0.08704771893025695,0.23863162286191072,0.3166858170816347
139,vip_inactive;payment_interval;vip_low_interaction;age,(((vip_inactive)^2 * vip_low_interaction) + age),0.6442782917247497,0.0,0.35719398711524697,0.33382409294666554
140,age;tenure;subscription_code,sqrt((age + tenure)),0.6319060773480663,0.0413176996091569,0.09008042895442359,0.2544347353038822
141,age;after_interaction;frequent;interaction_per_freq,sqrt(((age)^2 + frequent)),0.636697247706422,0.12072434607645875,0.34849596478356565,0.36863918618881547
142,vip_inactive;age;payment_freq_alignment;interaction_per_freq,(((vip_inactive)^2 + payment_freq_alignment))^2,0.633303808680248,0.0,0.0,0.21110126956008268
